house_id,square_footage,number_of_rooms,number_of_bathrooms,lot_size_sqft,distance_to_city_center_km,year_built,has_garage,quality_score,school_rating,building_material,heating_type,price_k_usd
1331,4306,2,3.0,6242,23.2,1989,Yes,3,4,Brick,Gas,1073.56
1332,3544,5,1.5,12902,14.2,2023,Yes,8,5,Wood,Gas,1223.65
1333,4156,5,1.5,5161,19.3,2015,No,4,3,Brick,Gas,1147.85
1334,4845,4,1.0,6557,16.6,2009,Yes,9,4,Brick,Gas,1225.61
1335,2043,5,1.5,9342,2.5,1960,Yes,7,1,Wood,Gas,829.25
1336,3918,2,2.0,9547,22.5,1950,No,3,3,Wood,Electric,869.38
1337,2941,3,1.0,12005,6.0,1975,Yes,10,3,Stone,Gas,1098.97
1338,3859,4,2.0,12918,1.9,1991,No,3,1,Brick,Oil,1098.26
1339,3759,5,3.0,10359,14.1,2011,Yes,3,2,Wood,Gas,1002.79
1340,3065,4,3.0,13708,26.1,2010,Yes,8,5,Brick,Electric,1253.69
1341,3279,4,1.0,10466,5.4,2011,Yes,7,1,Brick,Gas,1038.86
1342,2435,5,1.0,9836,1.4,2023,Yes,4,1,Wood,Gas,1089.93
1343,2557,4,1.5,10054,4.2,1961,Yes,4,1,Brick,Gas,904.03
1344,2870,5,3.5,11840,11.5,1976,Yes,3,2,Wood,Gas,1037.24
1345,3649,2,2.0,10858,17.8,2016,No,4,1,Brick,Gas,1008.5
1346,4051,5,4.0,10556,6.6,1977,No,6,2,Stone,Gas,1252.23
1347,4530,3,3.5,14456,24.3,2015,Yes,4,5,Wood,Gas,1325.63
1348,3289,5,3.5,11312,22.8,1977,No,3,2,Stone,Electric,913.41
1349,2431,3,1.5,11341,21.2,1970,No,6,5,Stone,Gas,972.64
1350,3616,4,2.0,7341,15.1,1956,Yes,10,5,Wood,Gas,1179.55
1351,1815,5,4.0,8772,11.6,1963,No,7,5,Wood,Gas,1025.91
1352,2148,3,1.5,6929,11.9,1988,No,5,4,Brick,Gas,840.32
1353,3887,5,2.5,5642,15.6,2022,No,8,5,Wood,Gas,1343.14
1354,3639,5,2.0,13975,3.2,2011,Yes,4,2,Wood,Oil,1057.8
1355,1135,5,2.0,5874,20.8,1961,No,9,4,Wood,Gas,848.21
1356,1695,2,3.5,4852,11.2,1987,Yes,6,1,Wood,Gas,848.73
1357,4346,3,2.5,7100,7.5,2007,No,5,1,Wood,Gas,1076.73
1358,1651,2,3.0,9339,9.1,2005,Yes,7,3,Brick,Gas,950.31
1359,2487,2,2.5,13936,6.2,1988,No,5,5,Brick,Gas,1010.51
1360,2731,3,2.0,11216,27.1,1953,Yes,10,3,Wood,Electric,1018.31
1361,4546,5,3.0,6040,5.9,1997,Yes,7,5,Brick,Gas,1483.29
1362,3227,2,4.0,9121,26.6,1956,No,3,5,Stone,Gas,1003.28
1363,2368,2,4.0,12901,17.6,2009,No,3,2,Stone,Electric,949.45
1364,4800,2,3.0,14840,26.2,1989,Yes,8,2,Brick,Gas,1276.76
1365,3538,5,2.0,4069,14.7,1957,No,8,1,Wood,Gas,965.06
1366,4298,2,1.5,8800,27.9,2007,No,7,4,Wood,Electric,1110.3
1367,4713,4,1.0,12237,7.1,2006,No,5,1,Stone,Gas,1184.17
1368,1866,3,1.5,7134,17.1,1984,Yes,8,5,Stone,Gas,1000.72
1369,3244,4,2.0,5654,4.6,2022,No,10,4,Brick,Electric,1199.33
1370,4907,5,1.5,10881,14.0,1962,No,4,3,Brick,Oil,1072.26
1371,4173,2,1.5,12020,17.5,1988,No,5,5,Brick,Gas,1161.58
1372,4769,3,1.0,4916,18.6,1970,Yes,8,2,Wood,Electric,1063.21
1373,3346,2,2.0,14736,11.6,1996,Yes,5,1,Wood,Gas,910.02
1374,1553,5,1.5,5050,3.2,1951,No,9,1,Wood,Gas,840.1
1375,2882,3,2.5,5214,20.0,1993,Yes,4,3,Brick,Oil,975.81
1376,3574,4,2.0,5814,15.2,1979,No,5,1,Brick,Electric,859.24
1377,3696,3,2.5,7299,5.0,2004,No,5,1,Wood,Electric,955.54
1378,4985,2,3.5,8963,28.1,1989,No,6,4,Wood,Gas,1275.34
1379,1575,3,1.0,8319,28.7,1973,Yes,7,5,Stone,Oil,922.73
1380,2425,5,4.0,5081,25.8,1991,Yes,3,4,Wood,Gas,943.74
1381,3869,5,2.5,13004,25.5,1977,Yes,8,4,Stone,Electric,1254.98
1382,1217,3,1.0,8816,3.9,2000,No,9,1,Brick,Gas,782.49
1383,914,5,2.0,10797,29.8,1971,Yes,8,5,Wood,Gas,944.15
1384,1416,5,3.5,10672,12.6,2023,Yes,8,1,Wood,Gas,967.27
1385,4774,5,2.5,13116,5.7,2023,Yes,7,1,Brick,Gas,1375.87
1386,4067,4,2.0,8591,24.6,1957,No,5,4,Brick,Electric,1019.89
1387,1625,2,3.5,10895,7.5,1963,Yes,4,2,Wood,Gas,751.89
1388,2316,5,3.0,9157,16.3,1994,Yes,4,2,Wood,Electric,915.87
1389,3946,3,2.5,12025,4.7,1987,Yes,3,4,Wood,Electric,1110.25
1390,1212,5,3.5,7169,14.8,1981,Yes,3,4,Brick,Electric,843.86
1391,1528,4,3.0,6105,17.2,2011,Yes,3,1,Wood,Electric,757.0
1392,4148,3,2.0,5370,13.9,2016,Yes,4,5,Brick,Electric,1146.96
1393,3608,2,2.5,4528,3.0,2010,Yes,5,1,Stone,Electric,1071.26
1394,1475,3,3.0,12823,15.1,1962,Yes,3,1,Wood,Gas,626.17
1395,4265,3,1.5,12726,14.6,1996,No,3,3,Wood,Electric,858.37
1396,3304,3,1.5,8577,8.6,2003,Yes,9,1,Wood,Gas,1141.11
1397,3767,3,1.5,6769,27.7,2020,No,4,5,Wood,Gas,1062.49
1398,3586,5,1.5,12404,13.1,2001,No,8,1,Wood,Gas,1135.29
1399,1922,2,1.5,6195,26.1,2021,No,5,4,Wood,Electric,872.02
1400,4879,5,3.0,5119,4.2,1974,Yes,3,5,Brick,Gas,1351.06
1401,2371,4,3.0,10403,10.2,1972,No,10,4,Wood,Gas,1065.43
1402,2943,4,1.5,8168,6.1,2023,No,5,3,Wood,Gas,1012.38
1403,2487,3,2.5,8426,12.8,1979,Yes,6,3,Stone,Gas,992.13
1404,4932,5,2.5,8144,4.2,1960,Yes,8,5,Brick,Oil,1467.27
1405,4651,5,2.0,7293,13.8,1984,Yes,8,2,Stone,Oil,1360.93
1406,4240,2,1.5,11532,11.3,1976,Yes,10,2,Wood,Electric,1202.03
1407,4566,2,2.0,4793,7.5,2016,Yes,3,5,Wood,Gas,1261.24
1408,3126,2,2.5,8600,19.6,1996,No,10,5,Brick,Gas,1167.27
1409,3714,5,2.0,14779,28.6,1999,No,3,4,Wood,Gas,1056.46
1410,4752,2,2.0,6866,7.0,1957,Yes,9,3,Stone,Electric,1270.45
1411,1395,2,1.0,4679,21.6,2004,Yes,4,5,Brick,Gas,839.52
1412,1528,2,3.5,10180,22.5,1991,No,8,1,Brick,Electric,816.47
1413,2165,3,3.0,14985,15.4,2016,Yes,10,4,Wood,Electric,1144.43
1414,1498,4,2.0,5202,27.0,1969,No,9,3,Brick,Gas,810.58
1415,1195,4,3.5,12248,29.0,1994,Yes,6,4,Brick,Electric,921.65
1416,4971,5,2.0,11912,11.5,1984,Yes,6,3,Wood,Gas,1293.06
1417,3302,5,2.5,12527,19.9,1969,No,6,1,Brick,Gas,997.66
1418,2619,3,2.0,14735,20.2,1973,Yes,7,3,Brick,Gas,1030.44
1419,1517,4,2.0,4583,12.7,2006,Yes,4,4,Stone,Electric,837.76
1420,3582,2,3.0,14434,10.2,2004,No,4,3,Stone,Oil,1157.31
1421,4377,2,3.0,8098,28.1,1958,Yes,10,4,Wood,Gas,1203.45
1422,943,5,2.0,14441,23.9,1965,No,3,5,Stone,Gas,847.22
1423,3940,4,1.0,7262,4.3,2004,No,4,1,Stone,Electric,907.01
1424,3738,5,2.0,14123,4.5,2021,Yes,3,4,Wood,Gas,1106.17
1425,4436,5,3.0,8302,27.8,2007,Yes,9,2,Brick,Gas,1365.4
1426,4022,2,1.5,9230,3.4,2013,No,3,2,Wood,Electric,956.97
1427,1967,2,2.5,11673,21.0,1998,Yes,7,3,Wood,Electric,897.93
1428,3416,4,3.5,6610,7.6,1978,No,9,5,Brick,Electric,1245.33
1429,1862,5,1.5,14989,2.0,1956,Yes,4,5,Wood,Electric,1065.57
1430,2956,3,3.5,13098,2.7,2018,No,4,2,Brick,Gas,1177.59
1431,3782,4,1.0,7205,11.8,1951,Yes,7,3,Wood,Electric,930.36
1432,4094,5,2.5,14123,3.3,1982,No,7,5,Brick,Gas,1235.62
1433,1956,4,3.0,6001,18.3,1997,No,9,5,Wood,Oil,1050.42
1434,1532,4,2.0,5304,19.8,1986,Yes,9,3,Brick,Oil,940.5
1435,1753,4,1.5,9345,11.8,1979,No,4,4,Brick,Electric,765.69
1436,3339,3,3.5,9657,22.5,1990,Yes,4,2,Stone,Gas,1049.09
1437,4124,3,1.0,14455,15.2,1953,Yes,9,5,Stone,Gas,1246.86
1438,4101,2,2.5,12121,13.5,1988,Yes,3,4,Wood,Gas,1035.35
1439,2342,2,2.0,6639,12.8,1973,No,5,4,Brick,Gas,763.07
1440,1991,5,2.0,7092,13.5,1999,No,8,4,Wood,Gas,923.45
1441,3793,4,2.0,13776,29.1,1986,No,3,4,Brick,Gas,1006.28
1442,3481,5,2.0,9459,20.8,2002,Yes,6,1,Wood,Gas,1202.79
1443,2017,2,1.5,5595,10.1,1974,No,6,1,Wood,Gas,700.25
1444,2340,3,2.5,8969,22.3,1980,Yes,5,3,Brick,Gas,890.76
1445,4036,2,1.0,12945,10.6,1987,Yes,8,2,Wood,Gas,1115.05
1446,3186,5,1.0,12637,4.6,2007,Yes,7,3,Wood,Gas,1179.56
1447,4519,2,2.0,11698,14.8,2002,No,6,1,Stone,Electric,1120.42
1448,2188,5,2.0,8490,22.8,1999,Yes,7,3,Wood,Gas,974.29
1449,2656,5,2.0,7661,12.0,1953,Yes,7,3,Brick,Gas,1034.99
1450,2165,5,2.5,9475,26.2,2001,Yes,3,4,Brick,Electric,1027.29
1451,1299,5,2.0,14191,12.2,1980,No,7,5,Stone,Gas,936.84
1452,2480,2,2.0,4642,11.1,1963,Yes,5,1,Brick,Electric,662.2
1453,1310,5,2.5,14680,29.9,1950,No,3,1,Wood,Gas,543.63
1454,2124,5,4.0,8309,15.0,1992,Yes,10,3,Stone,Gas,1157.03
1455,1955,4,2.0,8223,24.4,2008,Yes,10,5,Brick,Electric,1094.18
1456,2627,5,3.0,12703,24.3,2010,No,5,3,Wood,Gas,986.84
1457,3941,2,1.5,5642,27.9,1990,Yes,10,2,Wood,Electric,1187.08
1458,4286,5,3.0,5068,3.5,1967,No,7,1,Wood,Electric,1127.37
1459,2610,3,2.5,14296,8.9,2009,No,6,4,Wood,Gas,1056.0
1460,3723,3,2.5,8481,23.3,2018,No,8,4,Brick,Electric,1121.22
1461,3014,5,3.5,7940,17.3,2008,No,7,4,Wood,Electric,1082.06
1462,4986,3,1.5,9302,17.2,1991,No,5,1,Wood,Oil,932.58
1463,1513,3,2.0,9906,5.8,1985,No,4,1,Wood,Electric,697.35
1464,4402,2,1.0,13623,9.2,1989,No,10,4,Wood,Gas,1331.19
1465,4934,4,2.5,6564,16.1,1979,Yes,4,1,Wood,Electric,1043.28
1466,4322,3,3.0,5954,9.0,1960,No,10,4,Stone,Gas,1350.57
1467,2043,3,2.0,7090,7.1,1974,Yes,6,2,Wood,Electric,892.97
1468,4509,4,2.0,13246,3.5,1994,Yes,10,2,Stone,Electric,1484.2
1469,1881,4,2.5,5514,5.5,2000,No,9,2,Stone,Electric,1005.95
1470,1255,3,1.0,14707,23.3,1992,Yes,8,3,Brick,Gas,872.93
1471,1694,5,2.0,11017,21.8,2015,Yes,5,3,Wood,Gas,874.0
1472,2184,3,2.0,5872,2.3,1996,Yes,6,5,Wood,Oil,1015.28
1473,2758,5,2.0,14635,6.9,1973,Yes,3,5,Wood,Electric,1057.46
1474,3872,5,2.0,12610,17.3,1986,Yes,7,5,Brick,Electric,1272.48
1475,2796,5,1.5,9492,10.4,2005,Yes,9,2,Wood,Gas,1088.4
1476,1304,4,2.0,6684,24.9,1995,Yes,3,2,Wood,Gas,532.5
1477,2014,3,3.5,11015,23.8,1977,No,4,2,Wood,Gas,703.5
1478,2331,3,1.0,9272,26.9,2001,No,7,1,Wood,Gas,825.83
1479,4240,2,2.5,6773,17.3,1964,Yes,3,1,Wood,Gas,855.81
1480,1623,4,2.5,9772,11.2,1994,No,10,2,Wood,Electric,906.42
1481,1728,2,3.5,5321,18.6,2007,Yes,4,4,Wood,Gas,858.16
1482,933,2,2.5,7214,3.6,2016,Yes,8,5,Brick,Gas,959.39
1483,2905,5,2.5,12460,1.3,2022,No,3,3,Wood,Gas,1207.02
1484,4427,4,3.0,6378,1.5,2021,Yes,10,5,Brick,Oil,1784.32
1485,2652,2,2.0,9291,12.8,2022,No,7,4,Brick,Electric,1028.18
1486,4975,3,2.5,13677,7.6,1990,Yes,3,1,Brick,Gas,1156.8
1487,3733,2,2.0,11091,5.6,2014,No,9,2,Wood,Electric,1214.54
1488,4084,4,2.0,8386,18.8,1989,Yes,10,1,Stone,Electric,1180.64
1489,3611,3,1.0,13006,29.9,1954,No,9,1,Wood,Gas,912.92
1490,2050,3,2.0,8330,6.2,1977,Yes,7,4,Brick,Electric,858.92
1491,4312,3,2.0,8182,16.8,1987,Yes,3,1,Wood,Gas,1046.12
1492,2056,5,2.5,9452,4.5,1967,Yes,6,1,Stone,Gas,957.35
1493,4176,3,3.5,4709,28.1,1986,Yes,8,5,Wood,Gas,1194.19
1494,4286,5,1.5,4732,9.5,1976,Yes,3,5,Wood,Oil,1022.81
1495,4384,5,1.0,5824,26.5,1974,No,3,4,Wood,Oil,1007.78
1496,2196,2,4.0,14151,9.2,2018,No,9,2,Brick,Oil,1164.48
1497,4437,2,2.5,11169,24.4,1976,No,9,5,Wood,Gas,1224.71
1498,4130,3,3.5,8512,7.1,2003,No,6,1,Brick,Electric,1082.11
1499,3503,4,1.5,7642,9.5,1956,No,9,3,Stone,Electric,975.47
1500,1270,3,3.0,9882,6.6,1976,No,4,5,Wood,Gas,753.95
1501,2153,2,3.0,14607,8.7,2008,No,7,3,Wood,Gas,1012.7
1502,3583,3,1.5,7096,25.2,2021,No,5,2,Brick,Electric,954.67
1503,3631,2,1.5,7314,19.5,1980,Yes,4,1,Wood,Gas,910.77
1504,1157,3,2.0,11594,12.8,2017,Yes,7,5,Stone,Electric,917.23
1505,3819,4,1.5,12643,29.2,1953,No,3,2,Brick,Electric,915.69
1506,1467,3,4.0,5101,14.5,1967,Yes,4,4,Wood,Gas,749.43
1507,1945,4,2.0,6768,29.1,2012,Yes,3,2,Wood,Electric,796.69
1508,4985,4,3.0,6152,6.7,2001,No,4,4,Brick,Gas,1267.71
1509,4519,3,3.0,14842,27.2,2012,No,4,4,Stone,Gas,1288.95
1510,3545,4,2.0,14915,1.4,1994,No,5,5,Wood,Electric,1347.51
1511,1339,4,2.5,6441,16.8,1961,No,6,3,Wood,Electric,613.67
1512,3579,2,1.5,5138,13.3,1957,No,4,4,Stone,Gas,894.74
1513,4936,2,2.0,13877,16.2,1971,Yes,9,1,Brick,Gas,1259.72
1514,4575,4,4.0,12789,17.0,1990,Yes,3,5,Wood,Gas,1254.16
1515,3308,5,1.5,8143,12.3,1990,Yes,5,4,Wood,Electric,1010.51
1516,3579,3,2.0,9694,29.9,2006,Yes,4,5,Stone,Gas,1147.34
1517,1724,4,3.0,14753,29.3,1981,Yes,9,1,Brick,Electric,834.27
1518,3756,3,2.5,12982,28.9,2004,Yes,6,5,Wood,Gas,1148.31
1519,2381,2,2.5,6273,29.4,1955,No,3,5,Wood,Electric,752.72
1520,4124,3,3.5,7151,24.0,1988,No,5,4,Brick,Gas,1175.51
1521,1055,4,1.0,13115,29.7,1958,No,7,2,Wood,Gas,744.15
1522,2638,4,3.0,13421,26.9,1981,No,8,5,Brick,Electric,1064.26
1523,2744,4,3.5,8723,13.1,1985,Yes,6,4,Brick,Electric,1078.22
1524,809,4,1.0,13192,23.8,1965,Yes,10,1,Brick,Gas,710.21
1525,3671,5,2.5,11566,27.4,1961,Yes,9,1,Wood,Gas,1106.82
1526,1597,5,2.0,13432,21.7,1990,No,7,2,Brick,Gas,964.47
1527,1815,5,1.0,12647,13.3,2016,Yes,7,1,Brick,Gas,940.62
1528,2624,4,2.0,8094,2.9,2007,Yes,5,4,Wood,Electric,1080.47
1529,3936,5,2.5,5766,24.5,1958,Yes,5,2,Wood,Gas,975.25
1530,2993,3,3.5,13714,28.6,1966,No,5,4,Wood,Gas,938.56
1531,1023,4,2.5,14477,11.5,1954,Yes,9,2,Wood,Gas,868.06
1532,4958,2,3.5,12106,5.4,1975,No,10,2,Brick,Gas,1395.63
1533,4725,4,1.5,13522,10.5,1950,Yes,9,4,Brick,Gas,1221.11
1534,4800,3,1.5,6809,17.9,1950,Yes,7,2,Stone,Oil,1186.76
1535,2433,5,4.0,14981,10.2,1984,Yes,8,4,Brick,Gas,1136.81
1536,2952,4,3.5,13312,18.7,1958,Yes,3,1,Brick,Gas,954.43
1537,1310,5,1.5,12843,29.0,1987,Yes,5,1,Wood,Gas,629.28
1538,1184,4,2.5,9212,20.5,1953,Yes,6,5,Wood,Oil,782.83
1539,1204,3,2.0,8747,11.5,2001,Yes,5,3,Wood,Oil,800.38
1540,2800,4,2.0,13244,28.1,1968,Yes,8,3,Wood,Electric,960.47
1541,3556,5,3.5,13064,17.4,1954,Yes,5,1,Brick,Gas,1036.14
1542,2468,5,2.5,13276,4.7,1997,Yes,8,5,Brick,Gas,1223.71
1543,2260,3,1.5,14280,15.5,2012,Yes,5,3,Wood,Gas,893.19
1544,4436,4,2.0,10803,20.0,1987,Yes,10,4,Wood,Gas,1404.14
1545,3524,2,2.0,8065,25.3,2001,Yes,7,4,Wood,Electric,1131.7
1546,4978,4,3.0,9933,28.2,1995,No,8,2,Wood,Oil,1148.51
1547,2848,3,2.0,6806,10.2,1958,No,3,3,Wood,Gas,851.89
1548,4946,2,4.0,13885,5.5,1999,Yes,5,4,Wood,Gas,1356.79
1549,1516,3,3.0,14534,3.1,2023,Yes,7,3,Brick,Oil,1180.53
1550,2623,4,1.5,9298,22.4,2015,No,10,2,Brick,Electric,984.98
1551,2881,2,3.0,14497,24.1,1987,Yes,6,1,Wood,Electric,887.5
1552,4219,3,2.0,14969,12.9,1976,No,3,5,Stone,Oil,1123.35
1553,2374,5,2.0,5472,12.5,1969,Yes,7,2,Wood,Gas,943.65
1554,1049,2,2.0,7739,28.7,2011,No,10,2,Stone,Electric,823.92
1555,1473,2,4.0,7378,27.6,2023,No,8,2,Brick,Electric,917.36
1556,2965,3,2.0,9115,7.8,1965,Yes,4,5,Wood,Electric,974.21
1557,1570,5,2.5,13479,23.6,1962,Yes,6,4,Wood,Gas,852.86
1558,4762,2,2.0,14526,19.1,1969,No,6,3,Stone,Electric,1266.78
1559,2784,3,2.0,13766,5.5,1973,No,4,1,Wood,Electric,792.29
1560,1877,2,3.0,13403,11.3,1999,Yes,7,1,Brick,Gas,876.35
1561,1035,2,3.0,14481,6.1,1956,Yes,7,5,Brick,Gas,908.31
1562,1188,2,1.0,5618,9.6,1978,Yes,9,1,Stone,Gas,831.67
1563,3837,5,2.0,14444,18.8,1954,No,8,5,Wood,Electric,1139.02
1564,2648,4,2.0,12847,11.9,1984,Yes,6,5,Stone,Gas,1132.91
1565,3614,4,2.0,14518,12.4,2014,No,9,3,Stone,Gas,1253.34
1566,4174,5,3.0,4394,16.6,2019,Yes,7,3,Wood,Gas,1312.55
1567,4078,5,1.5,4471,3.5,2023,No,4,5,Brick,Electric,1066.68
1568,2052,3,3.0,13909,22.4,1956,Yes,9,3,Wood,Gas,992.88
1569,4781,2,2.5,11179,12.6,1993,No,7,4,Wood,Gas,1250.95
1570,2922,5,2.0,7363,14.9,2021,Yes,6,2,Brick,Electric,1111.24
1571,2950,3,2.0,8152,29.3,1962,Yes,7,1,Brick,Gas,916.68
1572,2129,4,1.5,12655,11.0,1987,No,3,1,Brick,Gas,705.87
1573,2158,4,2.0,13153,19.8,1962,Yes,4,1,Brick,Gas,805.6
1574,3282,4,2.5,4601,12.4,2003,Yes,10,1,Brick,Gas,1154.19
1575,2817,4,2.0,8611,26.9,1993,Yes,4,4,Wood,Gas,953.18
1576,2131,3,2.5,6780,25.6,1962,No,10,4,Brick,Electric,1009.33
1577,2158,2,2.0,10799,8.0,1974,Yes,5,2,Brick,Gas,862.91
1578,3977,3,1.5,4021,21.1,1973,Yes,7,5,Wood,Electric,1103.98
1579,2928,2,2.0,11274,2.9,1978,Yes,8,3,Wood,Gas,1205.8
1580,2980,4,3.0,6473,28.9,2019,Yes,10,2,Wood,Gas,1112.44
1581,937,5,2.0,11406,11.1,1967,Yes,4,1,Stone,Electric,673.42
1582,4272,5,2.5,12230,25.1,1954,Yes,7,3,Wood,Gas,1226.52
1583,3632,5,1.5,7828,10.2,1967,Yes,3,2,Wood,Oil,780.63
1584,4379,2,1.5,11829,19.4,2012,Yes,9,1,Brick,Electric,1062.66
1585,3831,4,2.0,12221,29.5,1986,Yes,6,2,Stone,Electric,1049.35
1586,4964,3,2.0,11581,26.4,2020,Yes,6,1,Wood,Gas,1289.44
1587,3393,5,3.0,6208,5.7,2004,Yes,5,1,Wood,Gas,1131.85
1588,4618,2,2.0,4615,16.9,2022,No,5,4,Wood,Gas,1220.41
1589,4938,5,1.0,9789,11.1,1961,Yes,10,1,Wood,Gas,1267.03
1590,4623,3,2.5,14548,13.6,2001,Yes,10,2,Wood,Gas,1359.96
1591,4842,4,2.0,10041,10.7,2006,Yes,8,3,Wood,Electric,1372.07
1592,2706,3,2.0,6181,10.7,1995,No,10,4,Wood,Oil,1058.33
1593,1560,4,3.0,6613,16.7,1993,No,4,3,Stone,Electric,779.02
1594,4245,4,1.5,8023,6.6,1973,Yes,8,5,Brick,Electric,1356.73
1595,1699,4,3.5,13858,16.6,1958,Yes,4,3,Brick,Gas,846.99
1596,3747,5,2.0,11992,9.1,1961,Yes,4,5,Wood,Gas,1137.4
1597,2519,3,2.0,4079,9.4,1958,Yes,3,5,Brick,Gas,948.64
1598,1080,5,3.5,11130,22.4,1971,Yes,5,4,Wood,Gas,824.24
1599,4066,3,3.0,9239,1.9,1966,No,5,3,Wood,Gas,1252.79
1600,2687,2,1.0,5157,12.0,1982,Yes,6,1,Brick,Gas,797.33
1601,4066,2,2.5,13932,12.8,1996,Yes,5,4,Brick,Gas,1205.65
1602,1466,3,2.0,4446,15.1,1964,Yes,5,4,Stone,Gas,885.73
1603,4988,3,2.0,13243,20.4,1982,Yes,3,1,Brick,Electric,1087.11
1604,1471,3,2.5,9420,11.7,1964,No,8,3,Brick,Electric,828.44
1605,2769,3,2.0,13785,7.2,1976,Yes,4,4,Wood,Gas,938.78
1606,4956,4,1.0,4978,26.7,2010,Yes,8,5,Brick,Oil,1417.2
1607,3922,5,2.0,4028,29.5,2017,Yes,9,1,Stone,Gas,1316.86
1608,4700,4,1.0,14078,1.6,1997,No,9,2,Brick,Gas,1465.05
1609,1323,5,2.0,6424,16.8,1957,Yes,10,4,Brick,Gas,907.96
1610,3193,5,2.0,5973,10.9,1955,Yes,3,5,Stone,Oil,961.11
1611,3917,5,2.5,4032,9.0,2012,Yes,7,3,Wood,Oil,1177.98
1612,3393,4,2.0,11621,10.7,1951,Yes,6,3,Brick,Gas,988.91
1613,2768,3,1.5,9055,19.5,1971,Yes,6,1,Wood,Electric,844.54
1614,2553,4,3.5,12811,6.5,1970,Yes,6,5,Wood,Electric,984.37
1615,3096,4,2.5,6947,27.5,1955,Yes,8,1,Brick,Gas,976.79
1616,3061,5,2.0,11668,14.5,2019,No,4,4,Wood,Electric,995.24
1617,3086,2,4.0,13487,10.4,1962,No,4,1,Stone,Gas,1008.06
1618,3678,2,3.5,6548,23.2,1950,No,4,2,Wood,Gas,922.8
1619,4943,4,1.5,13090,1.5,1971,Yes,6,1,Wood,Gas,1306.55
1620,4444,5,2.5,8798,13.5,1973,Yes,10,1,Wood,Gas,1236.9
1621,2855,4,2.5,7664,11.3,2013,Yes,6,4,Stone,Electric,1171.58
1622,2076,4,1.5,5941,10.8,1990,No,8,5,Wood,Electric,936.99
1623,3566,3,1.5,14847,10.8,1971,Yes,8,2,Brick,Gas,973.47
1624,1102,5,2.5,7217,1.9,2010,Yes,9,1,Stone,Electric,1062.48
1625,1438,2,2.0,10712,5.4,1961,Yes,6,4,Wood,Gas,728.71
1626,855,2,3.0,10427,5.1,1953,No,7,4,Wood,Oil,754.59
1627,1325,2,1.0,14919,29.7,1961,No,7,4,Wood,Gas,790.33
1628,4923,4,3.5,9014,1.6,1982,Yes,9,5,Wood,Gas,1662.21
1629,2925,5,3.0,10279,5.8,1970,No,8,1,Wood,Gas,1027.19
1630,4087,3,2.5,7243,29.3,2022,Yes,6,3,Wood,Gas,1139.29
1631,1164,2,2.0,8984,19.2,2021,Yes,4,2,Stone,Gas,767.08
1632,2446,5,2.5,13774,14.1,2023,Yes,4,3,Brick,Gas,1009.13
1633,1718,2,2.0,11177,3.3,2023,Yes,7,5,Brick,Oil,1128.11
1634,3597,3,2.5,6344,20.4,2021,No,7,1,Stone,Gas,1090.79
1635,2331,5,2.0,6754,5.0,2001,Yes,6,3,Wood,Gas,1024.26
1636,4145,4,3.0,8094,20.5,1996,Yes,6,3,Brick,Gas,1213.95
1637,2706,4,1.0,4329,29.4,2008,Yes,4,3,Wood,Gas,873.54
1638,3886,2,2.5,10591,16.4,1996,Yes,8,2,Wood,Gas,1129.11
1639,2875,2,3.0,12206,7.2,2005,No,5,1,Wood,Gas,915.47
1640,1513,5,2.5,6263,19.1,1962,No,8,4,Wood,Electric,834.29
1641,1862,3,1.5,13916,15.9,1993,No,9,1,Brick,Gas,838.99
1642,2776,2,2.0,9372,16.5,1984,Yes,4,3,Wood,Gas,949.62
1643,2096,5,2.0,8425,14.9,1978,Yes,8,1,Brick,Gas,825.59
1644,925,3,2.0,6611,20.5,2005,No,4,4,Wood,Gas,730.96
1645,4396,2,1.0,9549,17.6,1954,Yes,6,2,Wood,Gas,1081.16
1646,4083,2,1.0,5082,29.6,2016,Yes,10,1,Wood,Gas,1105.99
1647,2403,5,3.0,10319,25.0,2002,Yes,10,1,Brick,Gas,1086.41
1648,866,2,1.0,7889,8.7,2009,No,5,2,Wood,Electric,545.45
1649,1032,4,3.5,7419,22.0,1955,No,5,2,Brick,Electric,715.46
1650,2956,3,2.0,8456,7.2,1997,Yes,10,3,Wood,Gas,1184.87
1651,1969,3,3.0,5789,23.7,1984,No,9,3,Wood,Gas,876.21
1652,2958,4,1.5,11233,5.3,1967,No,6,2,Wood,Electric,827.4
1653,2293,5,3.5,10056,14.7,1960,Yes,3,4,Brick,Gas,921.01
1654,4807,4,1.0,6617,23.9,2000,No,6,3,Wood,Oil,1165.98
1655,3272,4,1.0,12830,9.1,1972,Yes,7,4,Wood,Electric,1071.79
1656,3460,3,1.0,6563,25.3,1996,No,8,2,Wood,Gas,977.55
1657,3539,5,1.5,14474,19.7,2008,Yes,5,1,Brick,Gas,1068.32
1658,2561,2,2.0,6480,12.5,2006,Yes,9,2,Stone,Gas,1060.54
1659,4314,4,3.0,9151,13.3,2005,No,6,2,Wood,Gas,1143.3
1660,2775,4,2.0,9806,27.9,1976,Yes,4,5,Wood,Gas,969.35
1661,3162,5,2.5,5597,7.3,2022,No,4,2,Wood,Gas,960.23
1662,1676,4,3.0,6273,21.1,1984,Yes,8,3,Stone,Gas,1041.23
1663,4612,5,3.5,10287,21.5,2004,Yes,4,1,Wood,Oil,1151.3
